order_id,customer_id,order_date,revenue,product_category,country,email,age,product_category_clean,country_clean,order_date_clean,was_date_missing,revenue_clean,age_clean,is_valid_email
902,50.0,,255.82,beuty,RU,invalid_email,,Красота,Россия,2023-03-26,True,255.82,,False
903,55.0,2023-04-05,61.84,Книги,United States,invalid_email,49.0,Электроника,США,2023-04-05,False,61.84,49.0,False
904,282.0,,25.5,Одежда,US,,59.0,Электроника,США,2023-06-27,True,25.5,59.0,False
905,11.0,19.2.2023,239.6,bokks,RU,user369@gmail.com,25.0,Книги,Россия,2023-02-19,False,239.6,25.0,True
906,95.0,,128.6,beuty,RU,invalid_email,68.0,Красота,Россия,2023-05-24,True,128.6,68.0,False
907,14.0,24.11.2023,45.12,Красота,USA,invalid_email,20.0,Электроника,США,2023-11-24,False,45.12,20.0,False
908,260.0,9/8/2023,237.65,BOOKS,russia,user216@gmail.com,57.0,Книги,Россия,2023-09-08,False,237.65,57.0,True
909,21.0,2023-12-12,137.5,elecronics,US,user150@gmail.com,59.0,Электроника,США,2023-12-12,False,137.5,59.0,True
910,,,68.71,clothing,US,user426gmail.com,31.0,Одежда,США,2023-01-27,True,68.71,31.0,False
911,277.0,2/13/2023,70.36,ELECTRONICS,russia,,51.0,Электроника,Россия,2023-02-13,False,70.36,51.0,False
912,167.0,,254.06,beauty,America,,54.0,Красота,США,2023-03-26,True,254.06,54.0,False
913,130.0,неизвестно,66.77,bokks,russia,,39.0,Книги,Россия,2023-10-27,False,66.77,39.0,False
914,22.0,14.12.2023,176.77,cloting,RUSSIA,,68.0,Одежда,Россия,2023-12-14,False,176.77,68.0,False
915,16.0,10.8.2023,227.98,Электроника,United States,user571gmail.com,34.0,Электроника,США,2023-08-10,False,227.98,34.0,False
916,285.0,2023-12-15,68.29,books,DE,user31@,34.0,Книги,Германия,2023-12-15,False,68.29,34.0,False
917,203.0,23.7.2023,85.25,Электроника,RU,,63.0,Электроника,Россия,2023-07-23,False,85.25,63.0,False
918,200.0,неизвестно,68.5,Eletronics,RU,invalid_email,51.0,Электроника,Россия,2023-04-23,False,68.5,51.0,False
919,285.0,неизвестно,233.27,beuty,Germany,user52@gmail.com,34.0,Красота,Германия,2023-10-21,False,233.27,34.0,True
920,285.0,18.2.2023,154.78,BOOK,Россия,user917@gmail.com,36.0,Книги,Неизвестно,2023-02-18,False,154.78,36.0,True
921,290.0,,135.82,beuty,Russia,invalid_email,57.0,Красота,Россия,2023-09-12,True,135.82,57.0,False
922,101.0,8/22/2023,154.77,CLOTHING,United States,invalid_email,,Одежда,США,2023-08-22,False,154.77,,False
923,261.0,неизвестно,174.29,beauty,germany,invalid_email,69.0,Красота,Германия,2023-07-21,False,174.29,69.0,False
924,151.0,неизвестно,104.17,Электроника,russia,user155@,66.0,Электроника,Россия,2023-04-16,False,104.17,66.0,False
925,73.0,неизвестно,284.09,Красота,Germany,user97@,20.0,Электроника,Германия,2023-02-25,False,284.09,20.0,False
926,271.0,27.1.2023,165.63,beuty,United States,,48.0,Красота,США,2023-01-27,False,165.63,48.0,False
927,27.0,2023-09-01,175.0,BEAUTY ,Germany,user655gmail.com,63.0,Красота,Германия,2023-09-01,False,175.0,63.0,False
928,28.0,2023-02-17,287.02,beuty,,invalid_email,67.0,Красота,Неизвестно,2023-02-17,False,287.02,67.0,False
929,65.0,неизвестно,75.05,bokks,Германия,invalid_email,59.0,Книги,Неизвестно,2023-02-06,False,75.05,59.0,False
930,200.0,неизвестно,52.63,Электроника,США,,31.0,Электроника,Неизвестно,2023-08-07,False,52.63,31.0,False
931,62.0,неизвестно,196.96,beauty,germany,invalid_email,39.0,Красота,Германия,2023-02-03,False,196.96,39.0,False
932,220.0,2023-12-25,252.26,electronics,GERMANY,,38.0,Электроника,Германия,2023-12-25,False,252.26,38.0,False
933,241.0,7.10.2023,169.45,BOOK,DE,,40.0,Книги,Германия,2023-10-07,False,169.45,40.0,False
934,3.0,,263.08,BEAUTY,GERMANY,user736@gmail.com,66.0,Красота,Германия,2023-09-22,True,263.08,66.0,True
935,211.0,неизвестно,41.47,BEAUTY ,RUSSIA,invalid_email,44.0,Красота,Россия,2023-04-08,False,41.47,44.0,False
936,14.0,1.4.2023,297.16,cloting,USA,invalid_email,39.0,Одежда,США,2023-04-01,False,294.27599999999995,39.0,False
937,234.0,2023-05-03,198.85,beuty,USA,invalid_email,27.0,Красота,США,2023-05-03,False,198.85,27.0,False
938,110.0,неизвестно,-13.60176766651054,electronics,Russia,user567@gmail.com,26.0,Электроника,Россия,2023-09-11,False,0.0,26.0,True
939,,2023-03-16,173.23,BOOKS,US,,42.0,Книги,США,2023-03-16,False,173.23,42.0,False
940,170.0,,182.18,beuty,Germany,user60@,65.0,Красота,Германия,2023-01-28,True,182.18,65.0,False
941,292.0,2023-10-21,276.11,beauty,,user954gmail.com,51.0,Красота,Неизвестно,2023-10-21,False,276.11,51.0,False
942,195.0,неизвестно,267.14,bokks,DE,user398@,23.0,Книги,Германия,2023-02-23,False,267.14,23.0,False
943,220.0,неизвестно,299.34,cloting,GERMANY,,19.0,Одежда,Германия,2023-07-12,False,294.27599999999995,19.0,False
944,207.0,2023-10-01,68.62,ELECTRONICS,germany,user349@gmail.com,26.0,Электроника,Германия,2023-10-01,False,68.62,26.0,True
945,138.0,23.7.2023,49.38,clothing,Германия,invalid_email,43.0,Одежда,Неизвестно,2023-07-23,False,49.38,43.0,False
946,162.0,5/1/2023,,BOOKS,GERMANY,user840@gmail.com,44.0,Книги,Германия,2023-05-01,False,155.10500000000002,44.0,True
947,250.0,2023-07-16,20.52,CLOTHING,America,user498gmail.com,32.0,Одежда,США,2023-07-16,False,20.52,32.0,False
948,112.0,26.1.2023,72.81,,GERMANY,user631@,46.0,Электроника,Германия,2023-01-26,False,72.81,46.0,False
949,133.0,19.7.2023,32.86,beauty,United States,,20.0,Красота,США,2023-07-19,False,32.86,20.0,False
950,142.0,11.9.2023,42.68,BEAUTY,Германия,user643@,,Красота,Неизвестно,2023-09-11,False,42.68,,False
951,166.0,2023-07-26,202.03,bokks,GERMANY,user340@gmail.com,27.0,Книги,Германия,2023-07-26,False,202.03,27.0,True
952,,11/20/2023,214.94,Одежда,America,user138@gmail.com,21.0,Электроника,США,2023-11-20,False,214.94,21.0,True
953,42.0,неизвестно,60.79,cloting,America,user290@gmail.com,29.0,Одежда,США,2023-04-08,False,60.79,29.0,True
954,189.0,14.1.2023,197.15,BEAUTY,,invalid_email,60.0,Красота,Неизвестно,2023-01-14,False,197.15,60.0,False
955,294.0,неизвестно,56.05,cloting,United States,user915gmail.com,20.0,Одежда,США,2023-05-01,False,56.05,20.0,False
956,299.0,,199.72,cloting,Германия,user922@,53.0,Одежда,Неизвестно,2023-11-06,True,199.72,53.0,False
957,285.0,21.9.2023,287.93,BEAUTY,GERMANY,user792@gmail.com,57.0,Красота,Германия,2023-09-21,False,287.93,57.0,True
958,218.0,9/8/2023,46.0,CLOTHING,,invalid_email,60.0,Одежда,Неизвестно,2023-09-08,False,46.0,60.0,False
959,,,198.18,beuty,RUSSIA,,59.0,Красота,Россия,2023-08-12,True,198.18,59.0,False
960,89.0,10/4/2023,202.44,Одежда,United States,user199@,62.0,Электроника,США,2023-10-04,False,202.44,62.0,False
961,77.0,,127.6,Одежда,US,user8gmail.com,51.0,Электроника,США,2023-02-05,True,127.6,51.0,False
962,158.0,11/27/2023,209.35,Eletronics,USA,user568gmail.com,45.0,Электроника,США,2023-11-27,False,209.35,45.0,False
963,212.0,неизвестно,20.73,BEAUTY,GERMANY,invalid_email,66.0,Красота,Германия,2023-11-10,False,20.73,66.0,False
964,15.0,2023-01-23,43.47,Красота,America,invalid_email,65.0,Электроника,США,2023-01-23,False,43.47,65.0,False
965,245.0,2/23/2023,222.72,cloting,America,user401@gmail.com,150.0,Одежда,США,2023-02-23,False,222.72,42.0,True
966,28.0,неизвестно,214.34,beauty,USA,user38@gmail.com,53.0,Красота,США,2023-09-12,False,214.34,53.0,True
967,,2023-05-06,216.62,cloting,Германия,user716gmail.com,67.0,Одежда,Неизвестно,2023-05-06,False,216.62,67.0,False
968,141.0,неизвестно,50.21,BOOK,GERMANY,user648@gmail.com,39.0,Книги,Германия,2023-06-19,False,50.21,39.0,True
969,73.0,,231.38,Одежда,USA,user658gmail.com,56.0,Электроника,США,2023-06-19,True,231.38,56.0,False
970,160.0,,,Одежда,Russia,user755@,31.0,Электроника,Россия,2023-07-19,True,155.10500000000002,31.0,False
971,17.0,2/12/2023,63.53,Книги,USA,,35.0,Электроника,США,2023-02-12,False,63.53,35.0,False
972,67.0,18.6.2023,168.74,bokks,US,user878gmail.com,26.0,Книги,США,2023-06-18,False,168.74,26.0,False
973,,2023-12-06,83.28,cloting,United States,,56.0,Одежда,США,2023-12-06,False,83.28,56.0,False
974,210.0,неизвестно,32.98,electronics,United States,invalid_email,68.0,Электроника,США,2023-04-11,False,32.98,68.0,False
975,176.0,9/7/2023,173.37,books,GERMANY,invalid_email,47.0,Книги,Германия,2023-09-07,False,173.37,47.0,False
976,107.0,,264.67,electronics,Russia,user954@,18.0,Электроника,Россия,2023-06-25,True,264.67,18.0,False
977,56.0,,244.82,Eletronics,GERMANY,user668gmail.com,39.0,Электроника,Германия,2023-02-07,True,244.82,39.0,False
978,119.0,2023-02-07,60.67,beuty,США,user700@,19.0,Красота,Неизвестно,2023-02-07,False,60.67,19.0,False
979,180.0,,102.71,ELECTRONICS,RUSSIA,user752@,20.0,Электроника,Россия,2023-12-27,True,102.71,20.0,False
980,286.0,2023-09-20,34.61,beuty,Russian Federation,user641@gmail.com,62.0,Красота,Россия,2023-09-20,False,34.61,62.0,True
981,291.0,2023-11-16,299.95,books,Russia,invalid_email,66.0,Книги,Россия,2023-11-16,False,294.27599999999995,66.0,False
982,100.0,7/7/2023,269.98,BOOK,United States,,21.0,Книги,США,2023-07-07,False,269.98,21.0,False
983,16.0,11/26/2023,147.14,BOOK,США,invalid_email,36.0,Книги,Неизвестно,2023-11-26,False,147.14,36.0,False
984,78.0,неизвестно,185.58,elecronics,DE,user479@,21.0,Электроника,Германия,2023-07-16,False,185.58,21.0,False
985,187.0,неизвестно,261.24,bokks,USA,user391@gmail.com,43.0,Книги,США,2023-05-05,False,261.24,43.0,True
986,9.0,26.2.2023,163.44,Eletronics,DE,user111@gmail.com,64.0,Электроника,Германия,2023-02-26,False,163.44,64.0,True
987,106.0,11/6/2023,231.64,BOOKS,RU,user907@,19.0,Книги,Россия,2023-11-06,False,231.64,19.0,False
988,214.0,2023-08-16,4576.951318542113,Книги,US,user358@,35.0,Электроника,США,2023-08-16,False,294.27599999999995,35.0,False
989,177.0,,287.16,Eletronics,DE,user942@gmail.com,68.0,Электроника,Германия,2023-07-19,True,287.16,68.0,True
990,81.0,6/4/2023,203.91,Eletronics,GERMANY,user711gmail.com,30.0,Электроника,Германия,2023-06-04,False,203.91,30.0,False
991,107.0,2/16/2023,60.84,Красота,Russia,,51.0,Электроника,Россия,2023-02-16,False,60.84,51.0,False
992,248.0,6/5/2023,128.84,beauty,Россия,invalid_email,30.0,Красота,Неизвестно,2023-06-05,False,128.84,30.0,False
993,32.0,неизвестно,23.83,Красота,germany,user432@gmail.com,18.0,Электроника,Германия,2023-05-15,False,23.83,18.0,True
994,241.0,12/25/2023,258.6,Красота,germany,user802@,,Электроника,Германия,2023-12-25,False,258.6,,False
995,,неизвестно,96.01,BOOKS,Russian Federation,user456@,58.0,Книги,Россия,2023-08-21,False,96.01,58.0,False
996,186.0,неизвестно,255.89,elecronics,US,invalid_email,19.0,Электроника,США,2023-12-26,False,255.89,19.0,False
997,227.0,неизвестно,212.53,beauty,germany,user810@,20.0,Красота,Германия,2023-01-09,False,212.53,20.0,False
998,227.0,2023-02-07,147.75,BEAUTY,Германия,user727@,58.0,Красота,Неизвестно,2023-02-07,False,147.75,58.0,False
999,289.0,2.4.2023,105.62,Одежда,GERMANY,user773gmail.com,30.0,Электроника,Германия,2023-04-02,False,105.62,30.0,False
1000,143.0,,38.65,ELECTRONICS,США,user640@,45.0,Электроника,Неизвестно,2023-01-17,True,38.65,45.0,False
